Codigo_temporada;Codigo_competicion;Codigo_fase;Codigo_grupo;Codigo_equipo;Posicion;Puntos;Partidos_jugados;Partidos_ganados;Partidos_empatados;Partidos_perdidos;Goles_favor;Goles_contra;Nombre_temporada;Nombre_competicion;Nombre_fase;Nombre_grupo;Nombre_deporte;Nombre_categoria;Nombre_equipo;Nombre-Sexo;Nombre_distrito
2015;1         ;1;397;105796;5;15;11;5;2;4;31;23;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL 7 SENIORS DOMINGOS TARDE;FUTBOL-7                                          ;SENIOR                                            ;ZASCAPIMBA                                        ;MASCULINO;Usera
2015;1         ;1;397;105818;1;29;11;9;2;0;53;15;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL 7 SENIORS DOMINGOS TARDE;FUTBOL-7                                          ;SENIOR                                            ;EL ESKAKEO                                        ;MASCULINO;Usera
2015;1         ;1;398;103380;3;18;11;7;0;4;357;296;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BC SEN MASC DM GR2;BALONCESTO                                        ;SENIOR                                            ;LAS  NIEVES                                       ;MASCULINO;Vicalvaro
2015;1         ;1;398;103502;5;16;11;5;0;6;406;433;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BC SEN MASC DM GR2;BALONCESTO                                        ;SENIOR                                            ;HORCHA TEAM                                       ;MASCULINO;Vicalvaro
2015;1         ;1;398;103505;2;19;11;8;0;3;426;369;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BC SEN MASC DM GR2;BALONCESTO                                        ;SENIOR                                            ;C.B. RAICES 79 ERS                                ;MASCULINO;Vicalvaro
2015;1         ;1;398;104269;7;12;10;2;0;8;289;322;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BC SEN MASC DM GR2;BALONCESTO                                        ;SENIOR                                            ;AMAZONIA                                          ;MASCULINO;Vicalvaro
2015;1         ;1;398;105268;1;20;11;9;0;2;481;330;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BC SEN MASC DM GR2;BALONCESTO                                        ;SENIOR                                            ;SAINZ DE VICU¥A B                                 ;MASCULINO;Vicalvaro
2015;1         ;1;398;105272;6;13;11;2;0;9;288;488;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BC SEN MASC DM GR2;BALONCESTO                                        ;SENIOR                                            ;CHOCOLATE SEXY                                    ;MASCULINO;Vicalvaro
2015;1         ;1;398;105482;4;16;10;6;0;4;348;310;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BC SEN MASC DM GR2;BALONCESTO                                        ;SENIOR                                            ;LOS PIOLINES                                      ;MASCULINO;Vicalvaro
2015;1         ;1;398;105597;8;8;9;3;0;6;245;292;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BC SEN MASC DM GR2;BALONCESTO                                        ;SENIOR                                            ;RU JOSE PEREZ DE VARGAS                           ;MASCULINO;Vicalvaro
2015;1         ;1;399;104345;4;16;10;5;1;4;36;14;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FSALA FEM-4;FUTBOL SALA                                       ;SENIOR                                            ;DELTA EPSILON                                     ;FEMENINO;Tetuan
2015;1         ;1;399;104707;5;13;11;4;1;6;16;21;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FSALA FEM-4;FUTBOL SALA                                       ;SENIOR                                            ;LAS MINAS                                         ;FEMENINO;Tetuan
2015;1         ;1;399;105328;2;21;10;7;0;3;28;65;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FSALA FEM-4;FUTBOL SALA                                       ;SENIOR                                            ;F.F.C                                             ;FEMENINO;Tetuan
2015;1         ;1;399;105474;7;9;10;3;0;7;11;26;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FSALA FEM-4;FUTBOL SALA                                       ;SENIOR                                            ;C.D. UNIDAD MADRILE¥A                             ;FEMENINO;Tetuan
2015;1         ;1;399;105606;1;28;10;9;1;0;61;5;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FSALA FEM-4;FUTBOL SALA                                       ;SENIOR                                            ;EMF AGUILAS MORATALAZ                             ;FEMENINO;Tetuan
2015;1         ;1;399;105713;3;18;11;5;3;3;73;17;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FSALA FEM-4;FUTBOL SALA                                       ;SENIOR                                            ;NOTTHINGHAN PRISA                                 ;FEMENINO;Tetuan
2015;1         ;1;399;105717;8;3;10;1;0;9;8;68;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FSALA FEM-4;FUTBOL SALA                                       ;SENIOR                                            ;CHUSMARI                                          ;FEMENINO;Tetuan
2015;1         ;1;399;105778;6;12;10;4;0;6;14;31;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FSALA FEM-4;FUTBOL SALA                                       ;SENIOR                                            ;GALACTIDCAS                                       ;FEMENINO;Tetuan
2015;1         ;1;403;103600;8;1;13;0;1;12;13;70;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 SENIOR G-UNICO;FUTBOL-7                                          ;SENIOR                                            ;LUJISA MARLINS                                    ;MASCULINO;Villa Vallecas
2015;1         ;1;403;103602;6;14;13;4;2;7;18;47;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 SENIOR G-UNICO;FUTBOL-7                                          ;SENIOR                                            ;CD LOS ALAMOS                                     ;MASCULINO;Villa Vallecas
2015;1         ;1;403;104691;5;16;13;5;1;7;33;33;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 SENIOR G-UNICO;FUTBOL-7                                          ;SENIOR                                            ;VK CITY                                           ;MASCULINO;Villa Vallecas
2015;1         ;1;403;105013;2;31;13;10;1;2;73;19;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 SENIOR G-UNICO;FUTBOL-7                                          ;SENIOR                                            ;FUTSAL EL MURO                                    ;MASCULINO;Villa Vallecas
2015;1         ;1;403;105372;3;26;13;8;2;3;50;29;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 SENIOR G-UNICO;FUTBOL-7                                          ;SENIOR                                            ;RACING VILANO                                     ;MASCULINO;Villa Vallecas
2015;1         ;1;403;105480;1;31;13;9;4;0;56;15;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 SENIOR G-UNICO;FUTBOL-7                                          ;SENIOR                                            ;RIVER VALLECAS                                    ;MASCULINO;Villa Vallecas
2015;1         ;1;403;105693;7;9;13;2;3;8;22;52;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 SENIOR G-UNICO;FUTBOL-7                                          ;SENIOR                                            ;BELLAGIO                                          ;MASCULINO;Villa Vallecas
2015;1         ;1;403;105747;4;20;13;6;2;5;32;32;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;F7 SENIOR G-UNICO;FUTBOL-7                                          ;SENIOR                                            ;BAR CORDOBA                                       ;MASCULINO;Villa Vallecas
2015;1         ;1;404;103665;4;14;9;5;0;4;62;73;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BEISBOL SR MASC;BEISBOL                                           ;SENIOR                                            ;MADRID BREWERS                                    ;MASCULINO;Ciudad Lineal
2015;1         ;1;404;104937;6;11;9;2;0;7;44;65;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BEISBOL SR MASC;BEISBOL                                           ;SENIOR                                            ;GATOS DE MADRID                                   ;MASCULINO;Ciudad Lineal
2015;1         ;1;404;104938;3;15;10;5;0;5;66;72;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BEISBOL SR MASC;BEISBOL                                           ;SENIOR                                            ;MAMBISES                                          ;MASCULINO;Ciudad Lineal
2015;1         ;1;404;105344;1;19;10;9;0;1;74;31;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BEISBOL SR MASC;BEISBOL                                           ;SENIOR                                            ;BRAVOS DE MADRID                                  ;MASCULINO;Ciudad Lineal
2015;1         ;1;404;105644;5;13;10;3;0;7;50;56;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BEISBOL SR MASC;BEISBOL                                           ;SENIOR                                            ;CBS RIVAS                                         ;MASCULINO;Ciudad Lineal
2015;1         ;1;404;105853;2;15;10;5;0;5;55;54;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BEISBOL SR MASC;BEISBOL                                           ;SENIOR                                            ;TIGRES DE MADRID                                  ;MASCULINO;Ciudad Lineal
2015;1         ;1;405;106585;2;15;8;7;0;1;417;111;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BALONCESTOINFANTIL405;BALONCESTO                                        ;INFANTIL                                          ;SAINZ DE VICU¥A"A"                                ;MASCULINO;Moratalaz
2015;1         ;1;405;106586;10;10;8;2;0;6;155;244;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BALONCESTOINFANTIL405;BALONCESTO                                        ;INFANTIL                                          ;SAINZ DE VICU¥A"B"                                ;MASCULINO;Moratalaz
2015;1         ;1;405;106863;5;13;8;5;0;3;226;180;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BALONCESTOINFANTIL405;BALONCESTO                                        ;INFANTIL                                          ;C. B. PERALES                                     ;MASCULINO;Moratalaz
2015;1         ;1;405;107287;3;13;8;5;0;3;294;207;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BALONCESTOINFANTIL405;BALONCESTO                                        ;INFANTIL                                          ;SIGLO XXI                                         ;MASCULINO;Moratalaz
2015;1         ;1;405;107353;12;8;8;0;0;8;127;339;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BALONCESTOINFANTIL405;BALONCESTO                                        ;INFANTIL                                          ;EL VALLE                                          ;MASCULINO;Moratalaz
2015;1         ;1;405;107674;8;12;8;4;0;4;196;217;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BALONCESTOINFANTIL405;BALONCESTO                                        ;INFANTIL                                          ;NUESTRA SE¥ORA DE MORATALAZ                       ;MASCULINO;Moratalaz
2015;1         ;1;405;107860;4;13;8;5;0;3;274;251;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BALONCESTOINFANTIL405;BALONCESTO                                        ;INFANTIL                                          ;REAL CANOE                                        ;MASCULINO;Moratalaz
2015;1         ;1;405;107871;1;16;8;8;0;0;312;120;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BALONCESTOINFANTIL405;BALONCESTO                                        ;INFANTIL                                          ;LA MERCED  A                                      ;MASCULINO;Moratalaz
2015;1         ;1;405;107872;7;12;8;4;0;4;154;224;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BALONCESTOINFANTIL405;BALONCESTO                                        ;INFANTIL                                          ;LA MERCED  B                                      ;MASCULINO;Moratalaz
2015;1         ;1;405;107965;9;10;8;2;0;6;441;372;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BALONCESTOINFANTIL405;BALONCESTO                                        ;INFANTIL                                          ;SIGLO XXI  1                                      ;MASCULINO;Moratalaz
2015;1         ;1;405;107979;6;13;8;5;0;3;338;187;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BALONCESTOINFANTIL405;BALONCESTO                                        ;INFANTIL                                          ;GREDOS SAN DIEGO MORATALAZ                        ;MASCULINO;Moratalaz
2015;1         ;1;405;108094;11;9;8;1;0;7;126;608;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BALONCESTOINFANTIL405;BALONCESTO                                        ;INFANTIL                                          ;ESCUELA C.B. MORATALAZ                            ;MASCULINO;Moratalaz
2015;1         ;1;406;105917;1;14;7;7;0;0;366;171;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BALONCESTOCADETE406;BALONCESTO                                        ;CADETE                                            ;AJIVA                                             ;MASCULINO;Moratalaz
2015;1         ;1;406;106422;7;8;7;1;0;6;159;383;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BALONCESTOCADETE406;BALONCESTO                                        ;CADETE                                            ;C.B. MORATALAZ                                    ;MASCULINO;Moratalaz
2015;1         ;1;406;106664;6;8;6;2;0;4;175;201;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BALONCESTOCADETE406;BALONCESTO                                        ;CADETE                                            ;SAINZ DE VICU¥A                                   ;MASCULINO;Moratalaz
2015;1         ;1;406;106865;8;7;6;1;0;5;116;267;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BALONCESTOCADETE406;BALONCESTO                                        ;CADETE                                            ;C. B. PERALES                                     ;MASCULINO;Moratalaz
2015;1         ;1;406;107354;5;11;7;4;0;3;246;221;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BALONCESTOCADETE406;BALONCESTO                                        ;CADETE                                            ;EL VALLE                                          ;MASCULINO;Moratalaz
2015;1         ;1;406;107472;9;7;7;0;0;7;106;380;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BALONCESTOCADETE406;BALONCESTO                                        ;CADETE                                            ;CLUB DEPORTIVO FATIMA                             ;MASCULINO;Moratalaz
2015;1         ;1;406;107861;3;13;8;5;0;3;280;164;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BALONCESTOCADETE406;BALONCESTO                                        ;CADETE                                            ;REAL CANOE DAOIZ                                  ;MASCULINO;Moratalaz
2015;1         ;1;406;107862;4;12;7;5;0;2;324;176;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BALONCESTOCADETE406;BALONCESTO                                        ;CADETE                                            ;REAL CANOE VELARDE                                ;MASCULINO;Moratalaz
2015;1         ;1;406;107873;2;13;7;6;0;1;356;165;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BALONCESTOCADETE406;BALONCESTO                                        ;CADETE                                            ;LA MERCED                                         ;MASCULINO;Moratalaz
2015;1         ;1;407;106423;1;13;7;6;0;1;389;204;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BALONCESTOJUVENIL407;BALONCESTO                                        ;JUVENIL                                           ;C.B. MORATALAZ A                                  ;MASCULINO;Moratalaz
2015;1         ;1;407;106424;7;7;7;0;0;7;142;425;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BALONCESTOJUVENIL407;BALONCESTO                                        ;JUVENIL                                           ;C.B. MORATALAZ B                                  ;MASCULINO;Moratalaz
2015;1         ;1;407;106425;3;11;7;4;0;3;268;219;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BALONCESTOJUVENIL407;BALONCESTO                                        ;JUVENIL                                           ;PANATHIMANKOS                                     ;MASCULINO;Moratalaz
2015;1         ;1;407;106491;5;10;7;3;0;4;171;247;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BALONCESTOJUVENIL407;BALONCESTO                                        ;JUVENIL                                           ;ENSANCHE DE VALLECAS                              ;MASCULINO;Moratalaz
2015;1         ;1;407;106666;2;12;6;6;0;0;296;117;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BALONCESTOJUVENIL407;BALONCESTO                                        ;JUVENIL                                           ;SAINZ DE VICU¥A                                   ;MASCULINO;Moratalaz
2015;1         ;1;407;106679;4;10;7;3;0;4;228;173;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BALONCESTOJUVENIL407;BALONCESTO                                        ;JUVENIL                                           ;SCJ                                               ;MASCULINO;Moratalaz
2015;1         ;1;407;106866;6;9;7;2;0;5;173;282;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;BALONCESTOJUVENIL407;BALONCESTO                                        ;JUVENIL                                           ;C. B. PERALES                                     ;MASCULINO;Moratalaz
2015;1         ;1;408;107307;6;6;6;0;6;0;6;6;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALAPREBENJAM408;FUTBOL SALA                                       ;PREBENJAMIN                                       ;PASAMONTE A                                       ;MIXTO;Moratalaz
2015;1         ;1;408;107308;1;7;7;0;7;0;7;7;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALAPREBENJAM408;FUTBOL SALA                                       ;PREBENJAMIN                                       ;PASAMONTE B                                       ;MIXTO;Moratalaz
2015;1         ;1;408;107966;3;7;7;0;7;0;7;7;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALAPREBENJAM408;FUTBOL SALA                                       ;PREBENJAMIN                                       ;COLEGIO SANTO ANGEL                               ;MIXTO;Moratalaz
2015;1         ;1;408;107973;3;7;7;0;7;0;7;7;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALAPREBENJAM408;FUTBOL SALA                                       ;PREBENJAMIN                                       ;GREDOS SAN DIEGO MORATALAZ "A"                    ;MIXTO;Moratalaz
2015;1         ;1;408;107974;1;7;7;0;7;0;7;7;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALAPREBENJAM408;FUTBOL SALA                                       ;PREBENJAMIN                                       ;GREDOS SAN DIEGO MORATALAZ "B"                    ;MIXTO;Moratalaz
2015;1         ;1;408;107975;5;6;6;0;6;0;6;6;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALAPREBENJAM408;FUTBOL SALA                                       ;PREBENJAMIN                                       ;GREDOS SAN DIEGO MORATALAZ "C"                    ;MIXTO;Moratalaz
2015;1         ;1;408;108333;6;6;6;0;6;0;6;6;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALAPREBENJAM408;FUTBOL SALA                                       ;PREBENJAMIN                                       ;ESCUELAS AGUIRRE                                  ;MIXTO;Moratalaz
2015;1         ;1;409;106639;6;3;7;1;0;6;14;32;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALABENJAMIN409;FUTBOL SALA                                       ;BENJAMIN                                          ;ZS                                                ;MIXTO;Moratalaz
2015;1         ;1;409;107109;1;24;8;8;0;0;80;13;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALABENJAMIN409;FUTBOL SALA                                       ;BENJAMIN                                          ;SAINZ DE VICU¥A  A                                ;MIXTO;Moratalaz
2015;1         ;1;409;107110;2;19;8;6;1;1;53;18;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALABENJAMIN409;FUTBOL SALA                                       ;BENJAMIN                                          ;SAINZ DE VICU¥A   B                               ;MIXTO;Moratalaz
2015;1         ;1;409;107309;3;18;8;6;0;2;47;17;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALABENJAMIN409;FUTBOL SALA                                       ;BENJAMIN                                          ;PASAMONTE                                         ;MIXTO;Moratalaz
2015;1         ;1;409;107865;8;0;8;0;0;8;14;81;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALABENJAMIN409;FUTBOL SALA                                       ;BENJAMIN                                          ;SAFA MORATALAZ                                    ;MIXTO;Moratalaz
2015;1         ;1;409;107976;7;3;7;1;0;6;21;53;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALABENJAMIN409;FUTBOL SALA                                       ;BENJAMIN                                          ;GREDOS SAN DIEGO MORATALAZ                        ;MIXTO;Moratalaz
2015;1         ;1;409;108463;4;13;8;4;1;3;48;43;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALABENJAMIN409;FUTBOL SALA                                       ;BENJAMIN                                          ;SONORAMA                                          ;MIXTO;Moratalaz
2015;1         ;1;409;108699;5;12;8;4;0;4;26;46;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALABENJAMIN409;FUTBOL SALA                                       ;BENJAMIN                                          ;REAL ARMADA                                       ;MIXTO;Moratalaz
2015;1         ;1;412;106600;4;11;8;3;2;3;20;28;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALACADETE412;FUTBOL SALA                                       ;CADETE                                            ;VICALVARO FUTSAL                                  ;MASCULINO;Moratalaz
2015;1         ;1;412;106601;5;9;7;3;0;4;19;22;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALACADETE412;FUTBOL SALA                                       ;CADETE                                            ;CDE EL VALLE CADETE                               ;MASCULINO;Moratalaz
2015;1         ;1;412;107114;3;15;8;5;0;3;29;24;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALACADETE412;FUTBOL SALA                                       ;CADETE                                            ;SAINZ DE VICU¥A                                   ;MASCULINO;Moratalaz
2015;1         ;1;412;107673;7;2;7;0;2;5;8;29;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALACADETE412;FUTBOL SALA                                       ;CADETE                                            ;MAMATTUS                                          ;MASCULINO;Moratalaz
2015;1         ;1;412;107867;2;19;8;6;1;1;35;16;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALACADETE412;FUTBOL SALA                                       ;CADETE                                            ;SAFA MORATALAZ                                    ;MASCULINO;Moratalaz
2015;1         ;1;412;107969;6;6;7;2;0;5;12;29;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALACADETE412;FUTBOL SALA                                       ;CADETE                                            ;COLEGIO SANTO ANGEL                               ;MASCULINO;Moratalaz
2015;1         ;1;412;108095;1;24;8;8;0;0;48;7;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALACADETE412;FUTBOL SALA                                       ;CADETE                                            ;SPARTA FUTBOL CLUB                                ;MASCULINO;Moratalaz
2015;1         ;1;412;108464;8;1;7;0;1;6;16;32;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALACADETE412;FUTBOL SALA                                       ;CADETE                                            ;F.M.D.S                                           ;MASCULINO;Moratalaz
2015;1         ;1;413;106127;6;15;8;5;0;3;25;20;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALAJUVENIL413;FUTBOL SALA                                       ;JUVENIL                                           ;DRINK TEAM                                        ;MASCULINO;Moratalaz
2015;1         ;1;413;106129;12;1;7;0;1;6;8;36;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALAJUVENIL413;FUTBOL SALA                                       ;JUVENIL                                           ;LOST GENERATION                                   ;MASCULINO;Moratalaz
2015;1         ;1;413;106426;3;18;7;6;0;1;31;11;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALAJUVENIL413;FUTBOL SALA                                       ;JUVENIL                                           ;PUTINOFF F.C                                      ;MASCULINO;Moratalaz
2015;1         ;1;413;106427;1;19;8;6;1;1;37;22;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALAJUVENIL413;FUTBOL SALA                                       ;JUVENIL                                           ;BLUTUSMELL                                        ;MASCULINO;Moratalaz
2015;1         ;1;413;106746;5;15;8;5;0;3;27;20;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALAJUVENIL413;FUTBOL SALA                                       ;JUVENIL                                           ;ASTON BIRRAS                                      ;MASCULINO;Moratalaz
2015;1         ;1;413;107266;8;7;8;1;4;3;16;24;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALAJUVENIL413;FUTBOL SALA                                       ;JUVENIL                                           ;BAYER NEVERLOSEN                                  ;MASCULINO;Moratalaz
2015;1         ;1;413;107485;9;7;8;2;1;5;25;24;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALAJUVENIL413;FUTBOL SALA                                       ;JUVENIL                                           ;CENTINELAS FC                                     ;MASCULINO;Moratalaz
2015;1         ;1;413;107845;2;18;8;6;0;2;33;18;2015/ 2016                                        ;JUEGOS DEPORTIVOS MUNICIPALES                     ;JDM GRUPO                                         ;FUTBOL SALAJUVENIL413;FUTBOL SALA                                       ;JUVENIL                                           ;VAGUADA DE ODONELL                                ;MASCULINO;Moratalaz
